id	tick_lower	tick_upper	ticks	deposited_token0	deposited_token1	total_deposited_usd	total_profit_usd	apr_30d	apr	duration_h	in_range_h	in_range_percent	impermanent_loss	price_lower	price_upper	price_range	price_mid	wallet	auto_rebalance	cutoff_tick_low	cutoff_tick_high	buffer_ticks_below	buffer_ticks_above	tick_spaces_below	tick_spaces_above	dust_bp	pool_id	pool_symbol
515857	-283050	-283000	50	5818707186058647126586	263618863	3353.35	0.00	0.00	0.00	1	1	100	0.01	0.0000	0.0000	0.0000	0.0000	0x5f1af9fcf8AF095870f854ea2a3859ebF6618267	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
515859	-283050	-283000	50	5665260827261279788304	256666915	3264.92	0.00	0.00	0.00	1	1	100	0.01	0.0000	0.0000	0.0000	0.0000	0x694a704266101A2431FB3042F5233fec4d93d18c	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
515871	-283100	-283050	50	712705300795727247022	2322645540	2701.09	0.00	0.00	0.00	1	1	100	0.01	0.0000	0.0000	0.0000	0.0000	0x53Bd59BF5f6c01eAaCbCBEB9C60A8093EC9B8Ff2	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
515915	-283100	-283050	50	5411373884663473643493	1572500562	4445.94	0.00	0.00	0.00	1	1	100	0.01	0.0000	0.0000	0.0000	0.0000	0x20fFBe8B5138b5D662632D3701DfCd9C23b0A280	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
515918	-283100	-283050	50	4027163680749266449796	1170260508	3308.68	0.00	0.00	0.00	1	1	100	0.01	0.0000	0.0000	0.0000	0.0000	0x5f1af9fcf8AF095870f854ea2a3859ebF6618267	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
515922	-283100	-283050	50	3922067696864988765227	1139720483	3222.34	0.00	0.00	0.00	1	1	100	0.01	0.0000	0.0000	0.0000	0.0000	0x694a704266101A2431FB3042F5233fec4d93d18c	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
515925	-283100	-283050	50	3620239999999999910309	1052011847	2974.36	0.00	0.00	0.00	1	1	100	0.01	0.0000	0.0000	0.0000	0.0000	0xBDF757557880331fb806d61e6A8A16224cFF037B	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516003	-283150	-283100	50	3865783972090916217113	1251808123	3304.54	0.00	0.00	0.00	1	1	100	0.04	0.0000	0.0000	0.0000	0.0000	0x694a704266101A2431FB3042F5233fec4d93d18c	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516016	-283250	-283150	100	4625459916071163173894	2522518889	4978.64	0.00	0.00	0.00	1	1	100	0.01	0.0000	0.0000	0.0000	0.0000	0xc5A561bf0D9459383eD77809C9E97d570b64A7C9	1	-887272	887272	0	0	1	0	25	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516027	-283250	-283200	50	606108902647411973068	2342143309	2663.99	0.00	0.00	0.00	1	1	100	0.01	0.0000	0.0000	0.0000	0.0000	0x53Bd59BF5f6c01eAaCbCBEB9C60A8093EC9B8Ff2	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516043	-283150	-283100	50	3442284630776710002628	2562226108	4390.08	0.00	0.00	0.00	1	1	100	0.01	0.0000	0.0000	0.0000	0.0000	0x20fFBe8B5138b5D662632D3701DfCd9C23b0A280	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516050	-283150	-282750	400	5561172277073260117386	3062532768	6015.52	0.00	0.00	0.00	1	1	100	0.04	0.0000	0.0000	0.0000	0.0000	0x6d8d5980505077FAf65D1FA85ac33e8D5623B57c	1	-887272	887272	0	0	4	3	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516052	-282950	-282900	50	7561000372663846174973	396851110	4411.74	0.00	0.00	0.00	1	1	100	0.01	0.0000	0.0000	0.0000	0.0000	0x20fFBe8B5138b5D662632D3701DfCd9C23b0A280	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516054	-283000	-282950	50	1890640162519928704481	2240398638	3244.33	0.00	0.00	0.00	1	1	100	0.01	0.0000	0.0000	0.0000	0.0000	0x5f1af9fcf8AF095870f854ea2a3859ebF6618267	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516071	-282850	-282800	50	5837739999999999948987	1255901633	4355.74	0.00	0.00	0.00	1	1	100	0.01	0.0000	0.0000	0.0000	0.0000	0x20fFBe8B5138b5D662632D3701DfCd9C23b0A280	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516074	-282850	-282800	50	5399144382455234630090	84180351	2951.13	0.00	0.00	0.00	1	1	100	0.04	0.0000	0.0000	0.0000	0.0000	0xBDF757557880331fb806d61e6A8A16224cFF037B	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516106	-282900	-282850	50	7412195181542480158340	427616780	4363.49	0.00	0.00	0.00	1	1	100	0.04	0.0000	0.0000	0.0000	0.0000	0x20fFBe8B5138b5D662632D3701DfCd9C23b0A280	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516110	-282900	-282850	50	5576179999999999887148	321695271	3282.65	0.00	0.00	0.00	1	1	100	0.04	0.0000	0.0000	0.0000	0.0000	0x5f1af9fcf8AF095870f854ea2a3859ebF6618267	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516111	-282950	-282850	100	4213048978453537215894	2668878881	4906.01	0.00	0.00	0.00	1	1	100	0.04	0.0000	0.0000	0.0000	0.0000	0xc5A561bf0D9459383eD77809C9E97d570b64A7C9	1	-887272	887272	0	0	1	0	25	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516117	-282950	-282900	50	2028987828086414596213	1596852537	2674.25	0.00	0.00	0.00	1	1	100	0.04	0.0000	0.0000	0.0000	0.0000	0x53Bd59BF5f6c01eAaCbCBEB9C60A8093EC9B8Ff2	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516126	-282950	-282900	50	1610974394235603564140	1227814375	2083.24	0.00	0.00	0.00	1	1	100	0.04	0.0000	0.0000	0.0000	0.0000	0xAA6182c234aE628dFd409a973F110f95EC5acCE3	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516246	-283200	-283150	50	2708165916715403934258	1434970201	2873.01	0.00	0.00	0.00	1	1	100	0.06	0.0000	0.0000	0.0000	0.0000	0xBDF757557880331fb806d61e6A8A16224cFF037B	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516291	-283400	-283000	400	4938981528467849201698	3273612961	5896.21	0.00	0.00	0.00	1	1	100	0.06	0.0000	0.0000	0.0000	0.0000	0x6d8d5980505077FAf65D1FA85ac33e8D5623B57c	1	-887272	887272	0	0	4	3	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516300	-283300	-283250	50	177311659539786758741	1905255680	1999.41	0.00	0.00	0.00	1	1	100	0.06	0.0000	0.0000	0.0000	0.0000	0xAA6182c234aE628dFd409a973F110f95EC5acCE3	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516332	-283350	-283250	100	0	3842167553	3842.17	0.00	0.00	0.00	1	1	100	0.06	0.0000	0.0000	0.0000	0.0000	0xc5A561bf0D9459383eD77809C9E97d570b64A7C9	1	-887272	887272	0	0	1	0	25	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516359	-283300	-283250	50	2223581300017225128197	2997240693	4177.96	0.00	0.00	0.00	1	1	100	0.06	0.0000	0.0000	0.0000	0.0000	0x20fFBe8B5138b5D662632D3701DfCd9C23b0A280	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516365	-283300	-283250	50	3035188422373247415087	1254979553	2866.66	0.00	0.00	0.00	1	1	100	0.06	0.0000	0.0000	0.0000	0.0000	0xBDF757557880331fb806d61e6A8A16224cFF037B	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516368	-283600	-283000	600	1085975119173071715951	546732744	1123.39	0.00	0.00	0.00	1	1	100	0.06	0.0000	0.0000	0.0000	0.0000	0x3F6583969E96f5CAA02118807be5515EF109c520	1	-887272	887272	0	0	6	5	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516371	-283500	-283100	400	944760373453261984698	474581044	976.25	0.00	0.00	0.00	1	1	100	0.06	0.0000	0.0000	0.0000	0.0000	0xdbC2849A797594415F60a01362bd21392c88DDB5	1	-887272	887272	0	0	4	3	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516374	-283450	-283250	200	502372167544744301326	672910512	939.67	0.00	0.00	0.00	1	1	100	0.06	0.0000	0.0000	0.0000	0.0000	0xB130b21bc96ed03Ef7D9ea3a68bF6821DAe09CDa	1	-887272	887272	0	0	2	1	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516390	-283350	-283300	50	2905531469108543052319	2642986489	4185.82	0.00	0.00	0.00	1	1	100	0.06	0.0000	0.0000	0.0000	0.0000	0x20fFBe8B5138b5D662632D3701DfCd9C23b0A280	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516395	-283350	-283300	50	2885369225844624762807	1710297620	3242.43	0.00	0.00	0.00	1	1	100	0.06	0.0000	0.0000	0.0000	0.0000	0x694a704266101A2431FB3042F5233fec4d93d18c	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516403	-283350	-283300	50	2915292341119783541143	1308972065	2856.99	0.00	0.00	0.00	1	1	100	0.06	0.0000	0.0000	0.0000	0.0000	0xBDF757557880331fb806d61e6A8A16224cFF037B	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516408	-283350	-283300	50	2687540487292672434854	1206761503	2633.85	0.00	0.00	0.00	1	1	100	0.06	0.0000	0.0000	0.0000	0.0000	0x53Bd59BF5f6c01eAaCbCBEB9C60A8093EC9B8Ff2	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516428	-283600	-283100	500	796605218672634684822	483186492	906.18	0.00	0.00	0.00	2	2	100	0.08	0.0000	0.0000	0.0000	0.0000	0x3B0428334bACC4750b5a71EbfBB2cC3D72A7bFE3	1	-887272	887272	100	100	5	4	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516454	-283550	-283050	500	3828461713530964752843	2082319478	4115.23	0.00	0.00	0.00	1	1	100	0.06	0.0000	0.0000	0.0000	0.0000	0xd3aA2FEA39ACf07EA49524303a9729DA891D9205	1	-887272	887272	0	0	5	4	50	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516459	-283300	-283250	50	4870503782200535666029	657718010	3243.96	0.00	0.00	0.00	1	1	100	0.06	0.0000	0.0000	0.0000	0.0000	0x5f1af9fcf8AF095870f854ea2a3859ebF6618267	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516501	-283250	-283200	50	7914944391566403423313	69174720	4272.01	0.00	0.00	0.00	1	1	100	0.06	0.0000	0.0000	0.0000	0.0000	0x20fFBe8B5138b5D662632D3701DfCd9C23b0A280	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516504	-283250	-283200	50	6171527029482018196707	53937670	3331.02	0.00	0.00	0.00	1	1	100	0.06	0.0000	0.0000	0.0000	0.0000	0x694a704266101A2431FB3042F5233fec4d93d18c	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516507	-283250	-283200	50	5411236358758210384635	47292911	2920.66	0.00	0.00	0.00	1	1	100	0.06	0.0000	0.0000	0.0000	0.0000	0xBDF757557880331fb806d61e6A8A16224cFF037B	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516509	-283250	-283200	50	4988091021098059997340	43594722	2692.27	0.00	0.00	0.00	1	1	100	0.06	0.0000	0.0000	0.0000	0.0000	0x53Bd59BF5f6c01eAaCbCBEB9C60A8093EC9B8Ff2	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516553	-283300	-283250	50	1886573097998822678555	2192922898	3194.69	0.00	0.00	0.00	1	1	100	0.06	0.0000	0.0000	0.0000	0.0000	0x694a704266101A2431FB3042F5233fec4d93d18c	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516603	-283250	-283200	50	3807253461678612345357	1226642682	3248.29	0.00	0.00	0.00	1	1	100	0.06	0.0000	0.0000	0.0000	0.0000	0x694a704266101A2431FB3042F5233fec4d93d18c	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516612	-283250	-283200	50	3746416406636399915794	1207041852	3196.39	0.00	0.00	0.00	1	1	100	0.06	0.0000	0.0000	0.0000	0.0000	0x5f1af9fcf8AF095870f854ea2a3859ebF6618267	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516614	-283250	-283200	50	2420714257692727469506	779919556	2065.32	0.00	0.00	0.00	1	1	100	0.06	0.0000	0.0000	0.0000	0.0000	0xAA6182c234aE628dFd409a973F110f95EC5acCE3	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516615	-283350	-283150	200	740829999999999982596	551415543	944.80	0.00	0.00	0.00	1	1	100	0.06	0.0000	0.0000	0.0000	0.0000	0xB130b21bc96ed03Ef7D9ea3a68bF6821DAe09CDa	1	-887272	887272	0	0	2	1	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516619	-283550	-282950	600	170532373347855727248	97175851	187.73	0.00	0.00	0.00	6	2	33	0.02	0.0000	0.0000	0.0000	0.0000	0x597c06ec50e743d29F0Ae5A4b13d6cd0FAccea2B	0	0	0	0	0	6	5	0	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516634	-283300	-283200	100	4064639999999999909257	2639902618	4798.23	0.00	0.00	0.00	1	1	100	0.06	0.0000	0.0000	0.0000	0.0000	0xc5A561bf0D9459383eD77809C9E97d570b64A7C9	1	-887272	887272	0	0	1	0	25	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516698	-283300	-283250	50	7940192648238567780571	51880518	4268.12	0.00	0.00	0.00	1	1	100	0.06	0.0000	0.0000	0.0000	0.0000	0x20fFBe8B5138b5D662632D3701DfCd9C23b0A280	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516704	-283350	-283300	50	815092526735273204899	2653809596	3086.62	0.00	0.00	0.00	1	1	100	0.06	0.0000	0.0000	0.0000	0.0000	0x5f1af9fcf8AF095870f854ea2a3859ebF6618267	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516709	-283350	-283300	50	671866975496992972426	2187490338	2544.25	0.00	0.00	0.00	1	1	100	0.06	0.0000	0.0000	0.0000	0.0000	0x53Bd59BF5f6c01eAaCbCBEB9C60A8093EC9B8Ff2	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516741	-283650	-283250	400	4994782879452082131930	3194240078	5846.47	0.00	0.00	0.00	1	1	100	0.14	0.0000	0.0000	0.0000	0.0000	0x6d8d5980505077FAf65D1FA85ac33e8D5623B57c	1	-887272	887272	0	0	4	3	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516744	-283450	-283400	50	4764743885709238577534	1607776749	4137.86	0.00	0.00	0.00	1	1	100	0.06	0.0000	0.0000	0.0000	0.0000	0x20fFBe8B5138b5D662632D3701DfCd9C23b0A280	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516746	-283450	-283400	50	3757091198919640927080	1223764669	3218.78	0.00	0.00	0.00	1	1	100	0.14	0.0000	0.0000	0.0000	0.0000	0x694a704266101A2431FB3042F5233fec4d93d18c	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516748	-283450	-283400	50	3698721279277352919691	1204752342	3168.77	0.00	0.00	0.00	1	1	100	0.06	0.0000	0.0000	0.0000	0.0000	0x5f1af9fcf8AF095870f854ea2a3859ebF6618267	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516754	-283450	-283400	50	3046890118092397140975	992437042	2610.34	0.00	0.00	0.00	1	1	100	0.06	0.0000	0.0000	0.0000	0.0000	0x53Bd59BF5f6c01eAaCbCBEB9C60A8093EC9B8Ff2	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516797	-283550	-283500	50	4915476532591283305232	70738490	2680.86	0.00	0.00	0.00	1	1	100	0.06	0.0000	0.0000	0.0000	0.0000	0x53Bd59BF5f6c01eAaCbCBEB9C60A8093EC9B8Ff2	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516804	-283750	-283350	400	935400981868776190876	471835487	968.53	0.00	0.00	0.00	1	1	100	0.14	0.0000	0.0000	0.0000	0.0000	0xdbC2849A797594415F60a01362bd21392c88DDB5	1	-887272	887272	0	0	4	3	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516841	-283950	-283200	750	6980514471382235498085	3788025731	7494.68	0.00	0.00	0.00	2	2	100	0.08	0.0000	0.0000	0.0000	0.0000	0xd1f7317CdEFe7F702033CA46dBAE418e95e2154b	1	-887272	-269393	50	100	7	7	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516842	-283650	-283550	100	364126878989846251196	4360176889	4553.53	0.00	0.00	0.00	1	1	100	0.14	0.0000	0.0000	0.0000	0.0000	0xc5A561bf0D9459383eD77809C9E97d570b64A7C9	1	-887272	887272	0	0	1	0	25	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516862	-283550	-283500	50	4264577698089657101196	915453083	3179.94	0.00	0.00	0.00	1	1	100	0.06	0.0000	0.0000	0.0000	0.0000	0x5f1af9fcf8AF095870f854ea2a3859ebF6618267	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516876	-283550	-283500	50	2379192541861499427752	776725371	2040.08	0.00	0.00	0.00	1	1	100	0.06	0.0000	0.0000	0.0000	0.0000	0xAA6182c234aE628dFd409a973F110f95EC5acCE3	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516892	-283850	-283200	650	1175727003455594584714	597621167	1221.93	0.00	0.00	0.00	2	2	100	0.08	0.0000	0.0000	0.0000	0.0000	0x5A027967014746874c768192E73a99A72dc8ec36	1	-887272	887272	0	0	6	6	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516929	-283600	-283550	50	7911957475419364119205	56404678	4257.65	0.00	0.00	0.00	1	1	100	0.14	0.0000	0.0000	0.0000	0.0000	0x20fFBe8B5138b5D662632D3701DfCd9C23b0A280	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516940	-283650	-283600	50	1643816135394215532827	1644038531	2516.90	0.00	0.00	0.00	1	1	100	0.14	0.0000	0.0000	0.0000	0.0000	0x53Bd59BF5f6c01eAaCbCBEB9C60A8093EC9B8Ff2	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516941	-283650	-283600	50	1292179117162353028606	1292353939	1978.50	0.00	0.00	0.00	1	1	100	0.14	0.0000	0.0000	0.0000	0.0000	0xAA6182c234aE628dFd409a973F110f95EC5acCE3	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516945	-284150	-283150	1000	1447058248793043438292	791523528	1559.91	0.00	0.00	0.00	14	14	100	0.24	0.0000	0.0000	0.0000	0.0000	0x8dF6686e3F504bb7eEdF2bFEDC326Dd24C9F7555	1	-887272	887272	100	100	10	9	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516948	-283950	-283350	600	1002530571009263772302	576495106	1108.84	0.00	0.00	0.00	2	2	100	0.08	0.0000	0.0000	0.0000	0.0000	0x3F6583969E96f5CAA02118807be5515EF109c520	1	-887272	887272	0	0	6	5	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516958	-283750	-283550	200	677718041872767144990	562823046	922.69	0.00	0.00	0.00	2	2	100	0.08	0.0000	0.0000	0.0000	0.0000	0xB130b21bc96ed03Ef7D9ea3a68bF6821DAe09CDa	1	-887272	887272	0	0	2	1	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516989	-284150	-283150	1000	4280642464771084453349	2296230145	4569.25	0.00	0.00	0.00	14	14	100	0.24	0.0000	0.0000	0.0000	0.0000	0xCf8Dd969B370E27FF6384A3D5d92CE42061010d9	1	-887272	887272	0	0	10	9	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
516994	-283900	-283400	500	3595093729216757137500	2150540057	4059.53	0.00	0.00	0.00	2	2	100	0.08	0.0000	0.0000	0.0000	0.0000	0xd3aA2FEA39ACf07EA49524303a9729DA891D9205	1	-887272	887272	0	0	5	4	50	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517002	-283650	-283600	50	2817464069956822417531	1602083176	3098.16	0.00	0.00	0.00	1	1	100	0.14	0.0000	0.0000	0.0000	0.0000	0x5f1af9fcf8AF095870f854ea2a3859ebF6618267	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517004	-283650	-283600	50	2522518127743983453482	1434372159	2773.83	0.00	0.00	0.00	1	1	100	0.14	0.0000	0.0000	0.0000	0.0000	0xBDF757557880331fb806d61e6A8A16224cFF037B	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517102	-284450	-282950	1500	14670209455378085722389	7457641298	15247.52	0.00	0.00	0.00	15	15	100	0.12	0.0000	0.0000	0.0000	0.0000	0xd04A1CfaD2d77B8bd5C18a53cc128A87Ed9ff36C	1	-887272	887272	0	0	15	14	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517120	-283750	-283650	100	2256011221110532377071	3420315931	4618.26	0.00	0.00	0.00	1	1	100	0.08	0.0000	0.0000	0.0000	0.0000	0xc5A561bf0D9459383eD77809C9E97d570b64A7C9	1	-887272	887272	0	0	1	0	25	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517162	-283750	-283600	150	85589805326182299467	60208482	105.66	0.00	0.00	0.00	8	8	100	0.04	0.0000	0.0000	0.0000	0.0000	0x8Ef84e46207C13B57c28cf8c4220C9Ff8b27b480	0	0	0	0	0	1	1	0	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517189	-283700	-283650	50	4447055866817566150209	1709826688	4071.21	0.00	0.00	0.00	1	1	100	0.08	0.0000	0.0000	0.0000	0.0000	0x20fFBe8B5138b5D662632D3701DfCd9C23b0A280	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517193	-284000	-283400	600	3228176202795062155943	1792223111	3506.38	0.00	0.00	0.00	1	1	100	0.04	0.0000	0.0000	0.0000	0.0000	0x576142eAd1fDbbf3be8b2b037B9834234181bBF8	1	-887272	887272	0	0	6	5	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517197	-283700	-283650	50	3479055104572254166984	1322418025	3169.80	0.00	0.00	0.00	1	1	100	0.08	0.0000	0.0000	0.0000	0.0000	0x694a704266101A2431FB3042F5233fec4d93d18c	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517199	-283700	-283650	50	3420829556501960315360	1300286005	3116.75	0.00	0.00	0.00	1	1	100	0.08	0.0000	0.0000	0.0000	0.0000	0x5f1af9fcf8AF095870f854ea2a3859ebF6618267	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517203	-283700	-283650	50	3168202089680780846727	1114100583	2796.42	0.00	0.00	0.00	1	1	100	0.08	0.0000	0.0000	0.0000	0.0000	0xBDF757557880331fb806d61e6A8A16224cFF037B	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517206	-284500	-282900	1600	2580371946810610917906	1270958916	2641.14	0.00	0.00	0.00	15	15	100	0.12	0.0000	0.0000	0.0000	0.0000	0xeA312534EFf3D5AbA7467Ce55DEe3Ffa9Db840d2	1	-887272	887272	0	0	16	15	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517214	-283700	-283650	50	1750031092124568844603	1065864070	1995.13	0.00	0.00	0.00	1	1	100	0.08	0.0000	0.0000	0.0000	0.0000	0xAA6182c234aE628dFd409a973F110f95EC5acCE3	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517253	-283900	-283350	550	1970520024846390179050	927752512	1974.10	0.00	0.00	0.00	1	1	100	0.04	0.0000	0.0000	0.0000	0.0000	0x0478725dEab7BbFf372aD98e0aE2cbB92b6E2910	0	0	0	0	0	5	5	0	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517256	-283700	-283600	100	2087858655067015175011	3489592170	4598.25	0.00	0.00	0.00	1	1	100	0.08	0.0000	0.0000	0.0000	0.0000	0xc5A561bf0D9459383eD77809C9E97d570b64A7C9	1	-887272	887272	0	0	1	0	25	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517259	-283800	-283450	350	5687300674832186546444	2824930540	5844.89	0.00	0.00	0.00	1	1	100	0.04	0.0000	0.0000	0.0000	0.0000	0x6d8d5980505077FAf65D1FA85ac33e8D5623B57c	1	-887272	887272	0	0	3	3	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517263	-283650	-283600	50	1509192581691451396186	1653613819	2455.00	0.00	0.00	0.00	1	1	100	0.08	0.0000	0.0000	0.0000	0.0000	0x694a704266101A2431FB3042F5233fec4d93d18c	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
